-0.029233,-0.405,2.0492,4.6212,5.8509,1.3371,0.23175,3.2172,5.7194,-0.43062,-0.39286,-0.36831,-0.30259,-0.092409,-0.29391,-0.2957,1.5557,1.2758,-0.1426,-0.41233,-0.64707,-0.65041
-0.27289,-0.405,0.10693,0.042818,0.018331,-0.19542,0.039905,0.33314,0.81384,1.7552,0.67191,0.13226,-0.30259,1.4492,1.0755,1.7598,0.7272,0.24128,-0.1259,-0.52957,0.13139,0.0016916
-0.029233,-0.070461,1.0784,0.34938,-0.062676,0.44987,0.34686,0.51571,-0.2886,-0.43062,-0.39286,-0.36831,-0.30259,0.81854,0.066453,0.89813,1.3512,1.0277,-0.14817,-0.51346,-0.74207,-0.16134
-0.34786,-0.405,-1.0445,-0.26374,-0.67958,-0.51807,-0.34379,1.1662,0.26871,-0.43062,-0.39286,-0.36831,-0.30259,-0.19752,-0.33715,-0.39444,-0.5121,-0.61317,-0.13226,1.7093,1.2034,0.38209
-0.19792,-0.27119,-0.26158,0.54036,0.28005,-0.27609,-0.38216,5.8504,9.6659,-0.20451,-0.2877,-0.31887,-0.30259,-0.12745,-0.4813,-0.46625,-0.34727,-0.34008,1.5617,-0.67461,-3.147,-4.5631
-0.31038,-0.405,-1.0616,-0.45472,-0.74189,0.36921,0.0015351,-0.4436,-0.24616,-0.43062,-0.39286,-0.36831,-0.30259,-0.19752,-0.16418,-0.089249,1.0069,0.18473,-0.14658,1.6097,1.2297,0.11038
-0.17918,-0.20428,-0.3736,-0.38939,-0.25585,-0.034101,-0.038753,-0.38737,-0.53534,0.54733,0.42083,0.23608,0.084524,0.15285,-0.49571,-0.40386,-0.066368,-0.11956,-0.13703,-0.62707,-0.62684,0.38209
0.43934,1.1673,1.9776,1.1434,1.5201,0.20788,-0.15194,0.45014,1.007,-0.43062,-0.39286,-0.36831,-0.30259,-0.19752,-0.25066,-0.34058,0.6468,0.13342,-0.12431,0.2915,0.75258,-0.43305
-0.066719,-0.33809,2.0658,0.80671,0.14919,0.28451,-0.075204,-0.37908,-0.52298,-0.39293,-0.37972,-0.36213,-0.30259,-0.12745,-0.51012,-0.50215,0.10808,0.17929,-0.14021,-0.39864,-0.5978,0.0016916
0.045738,-0.30464,-0.40176,0.062921,0.34236,-0.034101,-0.22868,-0.68477,-0.46919,0.81301,1.224,1.9738,2.4553,0.082773,0.84483,4.1924,-0.15027,-0.091705,-0.12033,-0.64681,-0.63975,0.11038
0.17694,0.8328,-1.1688,-0.83164,-0.84783,0.12722,-0.11357,-0.47938,-0.62218,-0.43062,-0.39286,-0.36831,-0.30259,-0.19752,-0.45247,-0.45727,0.89999,-0.068355,-0.14498,3.8949,1.3018,0.21906
0.55179,1.1673,1.5987,0.96251,0.548,0.20385,0.22792,0.020826,0.4355,1.5592,1.0341,0.86271,0.91822,-0.057373,0.26465,0.35597,0.46108,0.45337,-0.13226,-0.64238,-0.7639,-0.32436
-0.29163,-0.405,0.08122,-0.1381,-0.22469,-0.51807,-0.42053,-0.1083,0.086637,-0.43062,-0.39286,-0.36831,-0.30259,-0.16248,-0.56778,-0.53806,-0.55405,-0.53568,-0.13703,0.14083,0.49979,0.49077
0.42059,-0.13737,2.6669,-0.12303,-0.39917,2.3051,3.6466,0.36636,0.45809,0.96375,0.14609,0.045739,-0.15078,1.0288,-0.32274,-0.2957,3.8124,2.636,-0.11158,-0.6307,0.49784,-1.0852
1.9013,2.6393,-0.1214,0.22877,0.27382,1.9824,3.4548,0.7541,0.070645,1.2652,0.97425,0.81821,0.38337,0.7835,-0.048862,0.0094884,0.87928,1.301,1.3072,-0.67985,-3.147,-4.5631
-0.25415,-0.37155,-0.77149,-0.56528,-0.68581,0.44987,1.8433,-0.54657,-0.5192,0.28541,-0.12996,-0.25089,-0.30259,0.0127,-0.51012,-0.49317,0.57863,0.34599,-0.14817,-0.6307,-0.69053,0.2734
-0.34786,-0.405,-1.1706,-0.012463,-0.61727,-0.67939,-0.49727,0.76025,1.6838,-0.43062,-0.39286,-0.36831,-0.30259,-0.19752,-0.59661,-0.55601,-0.82323,-0.88228,-0.13544,1.6045,1.2,0.70814
-0.1042,-0.405,-0.23464,0.96753,1.0216,-0.034101,0.23175,1.3609,0.2631,-0.43062,-0.39286,-0.36831,-0.30259,-0.092409,0.0087957,0.19799,0.12591,-0.1294,-0.12908,-0.50339,0.87791,0.0016916
-0.047976,0.43135,-1.2606,-0.9422,-0.71697,-0.67939,-0.49727,-0.44803,-0.5485,-0.43062,-0.39286,-0.36831,-0.30259,-0.19752,-0.59661,-0.55601,-0.82323,-0.88228,-0.14658,2.1899,1.2936,0.6538
-0.2354,-0.37155,-0.70783,-0.49995,-0.19353,-0.43741,-0.38216,-0.60542,0.18834,-0.43062,-0.39286,-0.36831,-0.30259,0.18788,-0.40922,-0.34058,-0.15726,-0.26448,-0.14817,-0.54649,-0.62898,0.43643
-0.31038,-0.37155,-0.97594,-0.69092,-0.57365,-0.67939,-0.49727,-0.74483,-0.22364,-0.43062,-0.39286,-0.36831,-0.30259,-0.19752,-0.4813,-0.47522,-0.80951,-0.79259,-0.14419,-0.4635,-0.73934,0.54511
-0.27289,-0.405,0.87822,3.224,0.71624,-0.59873,-0.4589,0.75187,-0.053761,0.28541,1.2372,1.5536,6.3208,-0.16248,1.2196,1.5534,-0.73234,-0.30532,-0.14817,-0.66172,-0.67553,0.0016916
-0.3666,-0.43846,-0.020395,-0.69092,-0.51133,-0.67939,-0.49727,-0.81322,-0.62237,-0.43062,-0.39286,-0.36831,-0.30259,-0.19752,-0.59661,-0.55601,-0.82323,-0.88228,-0.14021,0.9474,1.0634,0.2734
-0.21666,-0.27119,-0.78251,-0.38436,-0.056445,-0.35675,-0.42053,-0.65602,-0.35392,-0.43062,-0.39286,-0.36831,-0.30259,-0.16248,-0.1649,-0.2782,-0.4101,-0.28574,-0.11635,-0.48969,-0.84115,0.49077
-0.29163,-0.405,-0.26035,-0.15821,-0.08137,0.61119,0.34686,0.1769,-0.22263,-0.31756,-0.31399,-0.24471,-0.21263,0.047736,6.553,5.7991,0.67477,2.2193,-0.14339,0.011903,-0.88935,-0.59607
-0.29163,-0.405,-1.0616,-0.6859,-0.74812,0.28855,-0.036835,0.3214,-0.40314,-0.43062,-0.39286,-0.36831,-0.30259,-0.19752,-0.42364,-0.35853,1.0296,0.57112,-0.13703,3.7374,1.2889,0.0016916
-0.12295,-0.070461,1.2982,0.29913,0.20527,-0.11476,0.078274,-0.10432,0.15794,0.51153,0.82965,0.70698,0.48457,0.047736,0.15294,0.22492,-0.1695,-0.026784,-0.14578,-0.64842,-0.77992,0.0016916
0.28939,1.2342,-0.14588,-0.49995,-0.42409,-0.51807,-0.42053,-0.051318,-0.41539,0.77533,0.15924,-0.12729,-0.30259,0.92365,0.34033,0.045393,-0.5086,-0.35977,-0.13703,-0.62224,-0.57481,0.38209
-0.2354,-0.30464,-0.14282,0.32425,-0.29947,-0.59873,-0.30542,1.3066,-0.24567,4.2424,5.2202,6.0216,5.2104,-0.16248,3.6268,4.5873,-0.73409,0.35855,1.7923,-0.68025,-3.147,-4.5631
-0.27289,-0.43846,-0.2524,0.047844,0.14296,0.61119,-0.34379,-0.1378,-0.52394,-0.31756,-0.35343,-0.34977,-0.30259,0.18788,-0.52454,-0.49317,0.58737,0.77321,-0.14817,-0.63392,-0.71586,0.16472
-0.32912,-0.405,-1.0849,-0.50497,-0.6235,-0.35675,-0.4589,1.0564,-0.61522,-0.43062,-0.39286,-0.36831,-0.30259,-0.19752,-0.59661,-0.55601,-0.50161,-0.59118,-0.14339,2.0247,1.2148,0.6538
-0.27289,-0.405,1.8264,0.44989,1.059,-0.76006,-0.49727,0.073811,3.909,0.36267,0.0021539,-0.18878,-0.30259,-0.057373,0.44339,0.64006,-0.77919,-0.70165,-0.14021,-0.5888,-0.81168,-0.32436
-0.066719,-0.27119,-0.049778,-0.28385,-0.0065942,0.53053,-0.34379,-0.41453,-0.61874,-0.43062,-0.39286,-0.36831,-0.30259,-0.19752,-0.56778,-0.53806,0.27274,0.17531,-0.14817,1.0292,1.1748,0.2734
-0.29163,-0.405,-0.91657,-0.56026,-0.36801,0.04656,-0.38216,-0.55746,-0.24447,-0.43062,-0.39286,-0.36831,-0.30259,-0.19752,-0.59661,-0.55601,0.010542,-0.15453,-0.14658,2.3446,1.2733,0.49077
-0.34786,-0.405,-1.2312,-0.88692,-0.7232,-0.43741,-0.38216,-0.38423,-0.57781,-0.43062,-0.39286,-0.36831,-0.30259,-0.19752,-0.55337,-0.52908,-0.48937,-0.64982,-0.13862,1.1339,1.229,0.6538
-0.32912,-0.405,-0.30749,-0.60549,-0.34932,-0.59873,-0.19031,-0.69146,-0.065022,-0.27988,-0.34028,-0.34359,-0.30259,-0.19752,-0.46688,-0.47522,-0.66242,-0.72521,-0.11954,0.14365,-0.80526,0.6538
0.026995,-0.13737,2.2017,-0.22857,-0.22469,0.53053,1.4596,-0.52954,-0.25762,-0.43062,-0.39286,-0.36831,-0.30259,-0.19752,-0.0056188,-0.16106,1.4631,0.82138,-0.11954,1.9598,0.1932,-0.65041
-0.34786,-0.43846,-0.66375,-0.72108,-0.23092,-0.59873,-0.4589,-0.77088,-0.42712,-0.43062,-0.39286,-0.36831,-0.30259,-0.19752,-0.38039,-0.40341,-0.69039,-0.58594,-0.14817,-0.55455,-0.63636,0.59946
0.026995,-0.037007,0.1914,1.1635,0.30497,-0.27609,-0.30542,1.4593,0.24629,0.77533,1.0005,0.78732,0.27654,0.50321,-0.13535,-0.089249,-0.12055,0.30725,-0.11795,-0.62264,0.50238,0.16472
-0.12295,0.19717,-0.95513,-0.86179,-0.81667,-0.67939,-0.49727,-0.37239,-0.60949,-0.43062,-0.39286,-0.36831,-0.30259,-0.19752,-0.59661,-0.55601,-0.811,-0.86029,-0.14498,-0.48767,1.0063,0.6538
-0.32912,-0.405,-1.2894,-0.98744,-0.82913,-0.59873,-0.4589,-0.81937,-0.62747,-0.43062,-0.39286,-0.36831,-0.30259,-0.19752,-0.59661,-0.55601,-0.70088,-0.76395,-0.14817,2.2362,1.2698,0.76248
-0.29163,-0.405,0.4032,0.39461,0.29874,0.61119,-0.30542,0.74217,-0.57505,-0.43062,-0.39286,-0.36831,-0.30259,-0.19752,-0.59661,-0.55601,0.49473,0.28735,-0.13385,-0.47599,1.02,-0.21568
0.36437,1.1673,0.4283,0.12323,0.5293,0.36921,-0.34379,-0.36169,-0.58171,-0.43062,-0.39286,-0.36831,-0.30259,-0.19752,-0.14976,-0.01744,0.28847,0.17217,-0.12908,1.113,0.92886,0.16472
0.10197,0.096809,1.4463,1.2691,1.1026,0.12722,-0.19031,0.55547,0.31397,1.4537,4.3131,4.248,5.1007,0.18788,2.6034,2.5408,0.70973,1.4015,-0.068638,-0.65165,-0.056841,-0.7591
-0.19792,-0.20428,0.22691,0.66097,0.0058685,-0.35675,0.039905,0.72759,1.7567,1.3783,1.2766,0.88001,0.68418,0.0127,0.25384,0.46727,0.10493,0.38264,-0.14817,-0.60894,-0.68132,-0.052651
-0.34786,-0.43846,2.1619,1.1937,0.61031,-0.67939,-0.49727,-0.34498,-0.29068,-0.091448,-0.22263,-0.28828,-0.30259,-0.092409,-0.32346,-0.26024,-0.77289,-0.65882,-0.14817,-0.59806,-0.61103,0.16472
-0.3666,-0.43846,-1.2796,-0.98744,-0.81044,-0.67939,-0.49727,-0.82078,-0.64271,-0.43062,-0.39286,-0.36831,-0.30259,-0.19752,-0.59661,-0.55601,-0.82673,-0.88228,-0.14498,-0.31806,1.0267,0.38209
0.12071,0.86625,-1.2777,-0.98241,-0.82913,-0.67939,-0.49727,-0.75973,-0.6091,-0.43062,-0.39286,-0.36831,-0.30259,-0.19752,-0.59661,-0.55601,-0.82498,-0.86134,-0.14817,2.061,1.1804,0.70814
-0.27289,-0.43846,0.33036,1.5153,1.1898,1.1758,-0.15194,0.55676,0.64379,-0.43062,-0.39286,-0.36831,-0.30259,-0.19752,0.1097,-0.098225,1.3005,1.1156,-0.10204,0.74233,0.63498,-0.21568
0.0082526,-0.13737,2.2598,2.2591,0.47322,0.12722,0.38331,-0.010789,-0.051708,-0.43062,-0.39286,-0.36831,-0.30259,-0.19752,-0.20814,-0.17991,0.56858,0.37159,-0.13862,-0.26125,-0.73307,-0.3787
0.94539,1.435,1.8019,1.4651,0.80971,3.1036,3.7541,5.2519,-0.14851,0.32121,1.339,2.1543,2.8482,0.047736,2.2805,1.8447,2.0845,3.353,-0.14021,-0.46511,-0.55368,-1.5199
-0.2354,-0.405,-0.31239,-0.49492,-0.31816,-0.19542,0.076356,0.090263,0.65339,0.02161,-0.23512,-0.29415,-0.30259,0.67664,-0.52454,-0.50215,0.52147,-0.16453,-0.13226,-0.61418,0.44265,0.32774
0.51431,1.4015,-0.86637,-0.69595,-0.57988,0.04656,0.34494,-0.14718,-0.41033,-0.39293,-0.37972,-0.36213,-0.30259,-0.12745,-0.15048,-0.25127,0.20745,0.13541,-0.14817,-0.58598,-0.61424,0.32774
0.36437,1.3012,0.13509,-0.36426,-0.38047,-0.43741,0.11664,0.28533,-0.3865,0.28541,-0.06423,-0.21381,-0.30259,0.18788,1.2917,1.1315,-0.40547,-0.42155,-0.14578,-0.43772,-0.6406,0.32774
-0.16043,-0.17082,0.76069,-0.21349,-0.062676,-0.59873,-0.4589,-0.76715,-0.39121,-0.43062,-0.39286,-0.36831,-0.30259,-0.19752,-0.35157,-0.39444,-0.58901,-0.43202,-0.14658,-0.096473,-0.84546,0.43643
0.17694,0.93316,0.11734,-0.35421,-0.00036284,-0.19542,-0.22868,-0.32416,-0.45185,-0.43062,-0.39286,-0.36831,-0.30259,-0.19752,0.18177,0.37751,-0.37576,-0.43725,-0.12908,0.89946,0.91922,0.16472
-0.34786,-0.43846,-0.21934,-0.43462,-0.23092,-0.51807,-0.30542,-0.55621,-0.15061,-0.43062,-0.39286,-0.36831,-0.30259,-0.16248,-0.3667,-0.28717,-0.56183,-0.54699,-0.14817,-0.52353,-0.50005,0.16472
-0.29163,-0.43846,-0.066918,-0.36426,-0.11876,-0.19542,-0.11357,-0.35451,-0.11332,-0.43062,-0.39286,-0.36831,-0.30259,-0.19752,0.039066,-0.088351,-0.31502,-0.13087,-0.14817,-0.42361,-0.63195,0.2734
1.0953,2.1041,-0.7317,-0.27882,-0.22469,-0.43741,-0.42053,-0.33662,-0.32993,-0.43062,-0.39286,-0.36831,-0.30259,-0.12745,-0.077691,-0.18799,-0.39149,-0.47704,-0.14419,-0.55898,-0.73613,0.43643
-0.29163,-0.43846,-0.7923,-0.36928,-0.23715,0.28855,-0.38216,-0.49686,-0.63683,-0.43062,-0.39286,-0.36831,-0.30259,-0.19752,-0.17859,-0.2957,0.096192,-0.036208,-0.14339,-0.47398,0.9814,0.11038
-0.2354,-0.43846,0.31444,0.81677,1.1337,1.9824,-0.19031,-0.097844,-0.53291,-0.053762,-0.23512,-0.29415,-0.30259,-0.12745,-0.56778,-0.52908,1.8319,1.4497,-0.12272,-0.65286,1.0036,-0.48739
-0.085461,-0.037007,1.0104,0.64589,1.221,0.44987,-0.26705,0.52067,1.7498,-0.43062,-0.39286,-0.36831,-0.30259,-0.19752,-0.59661,-0.55601,0.37936,0.21301,-0.12272,-0.14401,0.67835,-0.052651
-0.2354,-0.43846,0.55685,1.8068,-0.48641,1.9824,3.5315,5.4845,-0.30737,1.2276,1.2634,1.0963,0.86691,-0.12745,1.1187,0.88915,1.2026,1.6716,-0.13385,-0.62949,-0.51992,-0.54173
-0.01049,0.16372,0.94984,0.057895,0.0058685,-0.27609,-0.30542,1.0023,-0.12402,3.5189,3.556,3.0547,2.3712,0.88686,2.9854,3.2153,1.7391,0.099865,-0.13783,-0.64802,-0.78556,-0.32436
-0.34786,-0.43846,1.6152,1.0982,0.56669,-0.51807,-0.26705,-0.43095,-0.38386,0.059295,-0.11681,-0.23853,-0.30259,-0.16248,-0.16418,-0.21491,-0.52433,-0.33987,-0.14817,-0.64077,-0.45158,0.056034
-0.34786,-0.43846,1.1378,0.24384,0.080645,-0.43741,-0.34379,-0.59272,0.47012,-0.43062,-0.39286,-0.36831,-0.30259,-0.16248,0.48447,0.38649,-0.39848,-0.26762,-0.14419,-0.53965,-0.77312,0.0016916
-0.29163,-0.43846,0.086117,2.229,-0.29324,0.5265,0.53679,-0.085467,-0.46558,3.3304,3.3982,2.814,2.8005,0.0127,0.51114,0.60865,0.65405,0.70704,-0.14419,-0.57832,-0.53497,0.0016916
-0.32912,-0.405,-1.271,-0.99749,-0.84159,-0.43741,-0.38216,-0.78465,-0.65731,-0.43062,-0.39286,-0.36831,-0.30259,-0.19752,-0.59661,-0.55601,-0.49112,-0.65505,-0.14658,2.2036,1.2984,0.70814
0.026995,0.19717,0.65357,1.7465,0.47322,-0.19542,0.078274,1.7491,3.5143,-0.39293,-0.37972,-0.36213,-0.30259,-0.19752,-0.4813,-0.4842,0.13814,0.16798,-0.14817,-0.53562,-0.67419,0.16472
-0.25415,-0.27119,0.026739,0.19359,0.061951,-0.43741,0.42168,-0.71358,0.17492,-0.24219,-0.31399,-0.33741,-0.30259,0.047736,-0.25138,-0.34103,-0.66653,-0.41951,-0.14339,-0.52957,-0.56646,0.21906
-0.32912,-0.405,0.97433,-0.14816,0.16165,-0.67939,-0.49727,-0.76968,0.82225,-0.12913,-0.23512,-0.29415,-0.30259,-0.16248,-0.53895,-0.5201,-0.76206,-0.76291,-0.14817,-0.59726,-0.77799,0.32774
-0.32912,-0.43846,-1.0849,-0.76128,-0.53626,0.12722,-0.11357,-0.42339,-0.27236,-0.43062,-0.39286,-0.36831,-0.30259,-0.19752,-0.42364,-0.44829,0.78664,-0.077779,-0.13385,-0.2673,1.0846,-0.10699
0.12071,0.063355,-0.45807,-0.28887,-0.18107,-0.51807,-0.11357,-0.56989,-0.12613,-0.43062,-0.39286,-0.36831,-0.30259,-0.19752,-0.43805,-0.35853,-0.44568,-0.42783,-0.13703,-0.15288,0.50715,0.54511
-0.31038,-0.43846,-0.32402,-0.32405,-0.4054,-0.35675,-0.26705,-0.56713,-0.39684,-0.20451,-0.2877,-0.31887,-0.30259,0.047736,-0.4813,-0.4842,-0.16425,-0.40375,-0.14578,-0.52635,-0.63982,0.32774
0.083224,-0.13737,0.4736,0.24384,0.34859,1.0952,0.38523,2.5434,0.3301,1.0014,0.22497,-0.084036,-0.30259,0.50321,0.16735,0.1172,0.90899,1.1858,-0.13624,-0.62747,-0.69605,-0.27002
-0.32912,-0.405,-0.54683,-0.82159,-0.61727,-0.59873,-0.42053,-0.72644,-0.51206,-0.43062,-0.39286,-0.36831,-0.30259,-0.19752,-0.59661,-0.55601,-0.61593,-0.62746,-0.14658,-0.23466,-0.7653,0.6538
-0.31038,-0.43846,0.47911,-0.072771,0.3112,-0.59873,-0.42053,-0.68073,0.27169,-0.43062,-0.39286,-0.36831,-0.30259,-0.12745,1.9454,1.2338,-0.70035,-0.17705,-0.13226,-0.47559,-0.62718,0.21906
-0.27289,-0.27119,0.00041733,-0.47482,-0.36801,-0.67939,-0.49727,-0.54171,-0.17977,2.8782,1.2602,0.4088,-0.30259,1.6909,-0.050304,-0.027314,-0.8235,-0.78107,-0.14658,-0.65084,0.93931,0.49077
0.0082526,-0.17082,0.21589,-0.21851,-0.27454,0.36921,0.15501,0.70768,1.1402,1.7552,2.2099,1.3682,0.65325,0.57328,-0.38039,-0.32263,0.76916,0.73656,-0.11795,-0.64037,0.50166,0.056034
-0.34786,-0.405,-1.1112,-0.74621,-0.57988,-0.67939,-0.49727,-0.67239,-0.61664,-0.43062,-0.39286,-0.36831,-0.30259,-0.19752,-0.53895,-0.5201,-0.81974,-0.8582,-0.13862,-0.27495,0.90085,0.6538
-0.34786,-0.43846,-0.68028,-0.79646,-0.51133,-0.67939,-0.49727,-0.74321,-0.34543,-0.053762,-0.24826,-0.30033,-0.30259,-0.16248,-0.52454,-0.51113,-0.80226,-0.87809,-0.13226,-0.63311,0.92631,0.70814
-0.31038,-0.405,-1.0463,-0.76128,-0.67335,0.12722,-0.11357,-0.0012889,0.44931,-0.43062,-0.39286,-0.36831,-0.30259,-0.19752,0.037625,0.14413,0.93172,0.085257,-0.14498,1.4099,1.2189,0.16472
-0.29163,-0.30464,-0.59581,-0.59041,-0.37424,-0.59873,-0.42053,-0.15121,-0.31925,-0.43062,-0.39286,-0.36831,-0.30259,-0.092409,-0.5822,-0.54703,-0.65132,-0.4404,-0.13862,-0.48002,-0.47254,0.38209
-0.19792,-0.43846,0.52869,1.1736,1.464,3.0391,0.0034536,0.17681,-0.51455,-0.31756,-0.34028,-0.34359,-0.30259,-0.12745,-0.59661,-0.55601,2.8814,2.3799,-0.14658,-0.62707,0.9957,-0.3787
-0.34786,-0.43846,-0.54071,-0.53513,-0.53003,-0.67939,-0.49727,-0.80356,-0.50149,-0.43062,-0.39286,-0.36831,-0.30259,-0.19752,0.23943,-0.035392,-0.71311,-0.73254,-0.14021,-0.45625,-0.61211,0.54511
-0.066719,-0.17082,0.8317,0.41471,0.75363,1.8251,0.38715,-0.027746,0.55698,-0.43062,-0.39286,-0.36831,-0.30259,-0.16248,0.29853,0.037763,2.6274,1.9917,-0.14817,-0.41838,-0.80421,-0.48739
-0.31038,-0.405,0.074486,-0.30898,-0.26208,-0.59873,-0.4589,-0.73882,0.55949,0.47384,-0.051084,-0.20763,-0.30259,-0.092409,-0.4813,-0.4842,-0.67291,-0.66553,-0.13703,-0.61498,0.45359,0.54511
0.60802,-0.43846,1.4542,0.73635,0.44829,4.3216,6.0639,0.38966,0.27233,1.9813,3.4587,3.9143,4.3473,-0.092409,3.4827,2.451,3.447,3.9669,-0.13226,-0.65648,-0.54495,-1.7916
-0.27289,-0.37155,-0.14282,-0.69092,-0.54872,-0.67939,-0.49727,-0.7842,-0.47557,-0.27988,-0.34028,-0.34359,-0.30259,-0.12745,-0.43805,-0.45727,-0.81449,-0.70113,-0.14021,-0.59847,-0.74351,0.59946
-0.34786,-0.43846,-0.99676,-0.58538,-0.39917,-0.67939,-0.49727,-0.75443,-0.47639,-0.43062,-0.39286,-0.36831,-0.30259,-0.19752,-0.52454,-0.50215,-0.82149,-0.85401,-0.14578,-0.55173,-0.55974,0.70814
-0.14169,-0.405,0.097747,-0.087848,0.24266,0.5265,-0.15194,-0.38094,-0.089241,-0.43062,-0.39286,-0.36831,-0.30259,-0.19752,-0.42364,-0.41284,0.55984,0.30259,3.3431,-0.67542,-3.147,-4.5631
-0.27289,-0.30464,-0.92452,-0.76631,-0.61727,-0.67939,-0.49727,-0.75532,-0.41281,0.32498,0.028444,-0.19496,-0.30259,-0.022337,-0.46688,-0.47522,-0.79142,-0.65861,-0.14021,-0.61619,-0.74968,0.59946
1.1328,1.1673,-0.11711,-0.55523,-0.19977,-0.27609,-0.22868,-0.5754,0.096405,0.36078,0.65876,0.67608,0.2428,0.047736,-0.12093,0.00051225,0.65029,-0.42783,-0.11795,-0.65769,0.63817,0.2734
-0.27289,-0.405,1.2828,2.4451,0.48568,0.28855,0.46197,0.58387,-0.45548,-0.12913,-0.2877,-0.31887,-0.30259,-0.022337,0.90249,0.93403,0.29022,0.55646,-0.14578,-0.59968,-0.4556,-0.16134
1.0578,1.9368,0.47911,-0.12805,-0.068908,-0.67939,-0.49727,-0.53994,-0.26005,0.21004,0.61932,1.5042,0.77976,-0.19752,0.6142,0.7186,-0.8075,-0.66029,-0.14021,-0.6597,-0.62263,0.0016916
0.79545,2.1375,0.35852,-0.23359,-0.31193,0.61119,0.4236,-0.16065,-0.35554,0.66227,0.093514,-0.13965,-0.30259,0.22292,0.2106,-0.0084639,0.73245,1.4455,-0.12828,-0.60652,-0.73165,-0.21568
-0.34786,-0.43846,-1.1045,-0.82159,-0.6048,-0.67939,-0.49727,-0.80374,-0.49098,-0.43062,-0.39286,-0.36831,-0.30259,-0.19752,-0.59661,-0.55601,-0.82323,-0.88018,-0.14419,-0.55778,-0.56144,0.6538
0.17694,0.86625,-1.2655,-0.89697,-0.78551,-0.59873,-0.38216,-0.81759,-0.63337,-0.43062,-0.39286,-0.36831,-0.30259,-0.19752,-0.59661,-0.55601,-0.66653,-0.79259,-0.14658,2.125,1.234,0.59946
-0.2354,-0.23773,1.0184,0.78661,0.11803,-0.19542,0.078274,1.6012,-0.19057,0.02161,-0.18254,-0.27561,-0.30259,0.0127,0.74393,0.43137,-0.34954,0.53342,-0.12908,-0.54327,-0.55117,-0.10699
